,Player,Season,Team,Tournament-fullname,Tournament,Country,Position,DoB(Age),Caps,Goals,Club,Club-Country,Apps,Mins,Total_Aerial_Duels,Won,Lost,Rating,Total_Shots,OutOfBox,SixYardBox,PenaltyArea,Total_Goals,SixYardBox_Goals,PenaltyArea_Goals,OutOfBox_Goals,Unsuccessful,Successful,Total_Dribbles,UnsuccessfulTouches,Dispossessed,TotalTackles,DribbledPast,TotalAttemptedTackles,Total_Interceptions,Fouled,Fouls,Yellow,Red,CaughtOffside,Total_Clearances,ShotsBlocked,CrossesBlocked,PassesBlocked,Total_Saves,Saves_In_SixYardBox,Saves_In_PenaltyArea,Saves_From_OutOfBox,Total_Passes,AccLB,InAccLB,AccSP,InAccSP,Total_Key_Passes,Long,Short,Cross,Corner,Throughball,Freekick,Throwin,Other,Total_Assists,Captain_Flag,Age,Chetan_Flag,Deshbhakti_Flag
943,Abel Aguilar,2014/2015,Toulouse,France-Ligue-1,FL1,Colombia,MF,6 January 1985 (aged 33),70.0,7.0,Deportivo Cali,Colombia,21,1660,75.0,46.0,29.0,6.84,10.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,4.0,6.0,13.0,7.0,42.0,29.0,71.0,54.0,9.0,15.0,5.0,0.0,1.0,31.0,5.0,7.0,20.0,0.0,0.0,0.0,0.0,979.0,59.0,64.0,715.0,141.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,33.0,0.0,1.0
944,Abel Aguilar,2013/2014,Toulouse,France-Ligue-1,FL1,Colombia,MF,6 January 1985 (aged 33),70.0,7.0,Deportivo Cali,Colombia,28,2451,113.0,65.0,48.0,6.96,17.0,10.0,0.0,7.0,1.0,0.0,1.0,0.0,4.0,0.0,4.0,13.0,25.0,76.0,32.0,108.0,52.0,33.0,39.0,7.0,0.0,1.0,73.0,13.0,5.0,24.0,0.0,0.0,0.0,0.0,1706.0,113.0,70.0,1272.0,251.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,1.0
945,Abel Aguilar,2014,Colombia,International-FIFA-World-Cup,WC,Colombia,MF,6 January 1985 (aged 33),70.0,7.0,Deportivo Cali,Colombia,3,238,11.0,7.0,4.0,7.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,12.0,18.0,3.0,3.0,6.0,0.0,0.0,0.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,125.0,6.0,5.0,100.0,14.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,33.0,0.0,1.0
946,Abel Aguilar,2012/2013,Deportivo La ..,Spain-La-Liga,SLL,Colombia,MF,6 January 1985 (aged 33),70.0,7.0,Deportivo Cali,Colombia,28,2414,129.0,70.0,59.0,7.08,41.0,17.0,7.0,17.0,3.0,2.0,1.0,0.0,14.0,12.0,26.0,17.0,19.0,85.0,19.0,104.0,47.0,36.0,42.0,12.0,1.0,8.0,66.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,1403.0,99.0,35.0,1047.0,222.0,25.0,4.0,21.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,33.0,0.0,1.0
947,Abel Aguilar,2010/2011,Hercules,Spain-La-Liga,SLL,Colombia,MF,6 January 1985 (aged 33),70.0,7.0,Deportivo Cali,Colombia,34,2871,204.0,103.0,101.0,6.97,33.0,22.0,1.0,10.0,0.0,0.0,0.0,0.0,15.0,9.0,24.0,29.0,35.0,111.0,33.0,144.0,97.0,34.0,62.0,11.0,1.0,3.0,53.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,1636.0,185.0,58.0,1108.0,285.0,25.0,3.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,1.0
948,Abel Aguilar,2009/2010,Real Zaragoza,Spain-La-Liga,SLL,Colombia,MF,6 January 1985 (aged 33),70.0,7.0,Deportivo Cali,Colombia,27,1685,77.0,37.0,40.0,6.67,28.0,10.0,3.0,15.0,4.0,0.0,4.0,0.0,14.0,6.0,20.0,0.0,22.0,62.0,20.0,82.0,25.0,23.0,56.0,9.0,0.0,4.0,32.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,797.0,54.0,26.0,531.0,186.0,21.0,1.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,33.0,0.0,1.0
949,Shinji Okazaki,2017/2018,Leicester,England-Premier-League,EPL,Japan,FW,16 April 1986 (aged 32),111.0,50.0,Leicester City,England,27,1330,89.0,31.0,58.0,6.58,28.0,4.0,9.0,15.0,6.0,4.0,2.0,0.0,22.0,16.0,38.0,34.0,30.0,25.0,24.0,49.0,8.0,28.0,20.0,2.0,0.0,9.0,5.0,1.0,1.0,14.0,0.0,0.0,0.0,0.0,386.0,7.0,6.0,276.0,97.0,15.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,32.0,1.0,0.0
950,Shinji Okazaki,2016/2017,Leicester,Europe-UEFA-Champions-League,UCL,Japan,FW,16 April 1986 (aged 32),111.0,50.0,Leicester City,England,7,338,34.0,12.0,22.0,6.48,7.0,1.0,1.0,5.0,1.0,0.0,1.0,0.0,4.0,5.0,9.0,11.0,10.0,5.0,5.0,10.0,2.0,7.0,5.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,112.0,2.0,1.0,86.0,23.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,1.0,0.0
951,Shinji Okazaki,2016/2017,Leicester,England-Premier-League,EPL,Japan,FW,16 April 1986 (aged 32),111.0,50.0,Leicester City,England,30,1578,113.0,26.0,87.0,6.5,29.0,7.0,4.0,18.0,3.0,1.0,2.0,0.0,11.0,13.0,24.0,48.0,29.0,30.0,34.0,64.0,12.0,45.0,28.0,1.0,0.0,4.0,5.0,2.0,1.0,19.0,0.0,0.0,0.0,0.0,438.0,12.0,6.0,316.0,104.0,14.0,1.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,32.0,1.0,0.0
952,Shinji Okazaki,2015/2016,Leicester,England-Premier-League,EPL,Japan,FW,16 April 1986 (aged 32),111.0,50.0,Leicester City,England,36,2074,185.0,53.0,132.0,6.61,46.0,6.0,16.0,24.0,5.0,3.0,2.0,0.0,36.0,17.0,53.0,54.0,48.0,37.0,22.0,59.0,15.0,47.0,31.0,1.0,0.0,8.0,6.0,3.0,2.0,22.0,0.0,0.0,0.0,0.0,542.0,5.0,3.0,401.0,133.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,1.0,0.0
953,Shinji Okazaki,2014/2015,Mainz 05,Germany-Bundesliga,GB,Japan,FW,16 April 1986 (aged 32),111.0,50.0,Leicester City,England,32,2788,348.0,105.0,243.0,7.04,59.0,4.0,9.0,46.0,12.0,4.0,8.0,0.0,38.0,39.0,77.0,57.0,77.0,24.0,22.0,46.0,12.0,77.0,50.0,4.0,0.0,49.0,7.0,7.0,0.0,16.0,0.0,0.0,0.0,0.0,584.0,14.0,9.0,402.0,159.0,26.0,2.0,24.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,32.0,1.0,0.0
954,Shinji Okazaki,2013/2014,Mainz 05,Germany-Bundesliga,GB,Japan,FW,16 April 1986 (aged 32),111.0,50.0,Leicester City,England,33,2719,333.0,111.0,222.0,7.23,72.0,9.0,11.0,52.0,15.0,5.0,9.0,1.0,27.0,46.0,73.0,51.0,86.0,42.0,38.0,80.0,19.0,74.0,56.0,2.0,0.0,51.0,6.0,7.0,0.0,12.0,0.0,0.0,0.0,0.0,587.0,9.0,1.0,437.0,140.0,27.0,3.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,32.0,1.0,0.0
955,Shinji Okazaki,2014,Japan,International-FIFA-World-Cup,WC,Japan,FW,16 April 1986 (aged 32),111.0,50.0,Leicester City,England,3,249,8.0,4.0,4.0,6.61,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,5.0,5.0,4.0,3.0,7.0,2.0,6.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,30.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,1.0,0.0
956,Shinji Okazaki,2013,Japan,International-Confederations-Cup,ICC,Japan,FW,16 April 1986 (aged 32),111.0,50.0,Leicester City,England,3,270,12.0,7.0,5.0,7.6,10.0,1.0,0.0,9.0,2.0,0.0,2.0,0.0,3.0,3.0,6.0,5.0,4.0,8.0,1.0,9.0,2.0,16.0,5.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,2.0,1.0,43.0,15.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,1.0,0.0
957,Shinji Okazaki,2012/2013,VfB Stuttgart,Germany-Bundesliga,GB,Japan,FW,16 April 1986 (aged 32),111.0,50.0,Leicester City,England,25,1027,51.0,17.0,34.0,6.26,25.0,6.0,2.0,17.0,1.0,0.0,1.0,0.0,27.0,18.0,45.0,19.0,37.0,22.0,19.0,41.0,14.0,28.0,26.0,3.0,0.0,8.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,251.0,12.0,3.0,192.0,44.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,1.0,0.0
958,Shinji Okazaki,2012/2013,VfB Stuttgart,Europe-UEFA-Europa-League,UEL,Japan,FW,16 April 1986 (aged 32),111.0,50.0,Leicester City,England,9,593,24.0,8.0,16.0,6.99,22.0,2.0,2.0,18.0,2.0,0.0,2.0,0.0,4.0,13.0,17.0,11.0,15.0,15.0,12.0,27.0,9.0,11.0,7.0,0.0,0.0,5.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,5.0,3.0,167.0,22.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,32.0,1.0,0.0
959,Shinji Okazaki,2011/2012,VfB Stuttgart,Germany-Bundesliga,GB,Japan,FW,16 April 1986 (aged 32),111.0,50.0,Leicester City,England,26,1583,43.0,14.0,29.0,6.97,40.0,10.0,2.0,28.0,7.0,2.0,4.0,1.0,23.0,28.0,51.0,25.0,34.0,59.0,36.0,95.0,36.0,39.0,25.0,4.0,0.0,13.0,11.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,413.0,4.0,6.0,338.0,65.0,17.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,1.0,0.0
960,Shinji Okazaki,2010/2011,VfB Stuttgart,Germany-Bundesliga,GB,Japan,FW,16 April 1986 (aged 32),111.0,50.0,Leicester City,England,12,994,9.0,6.0,3.0,6.92,29.0,11.0,1.0,17.0,2.0,1.0,0.0,1.0,9.0,11.0,20.0,15.0,20.0,29.0,20.0,49.0,14.0,27.0,16.0,2.0,0.0,5.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,221.0,5.0,2.0,174.0,40.0,7.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,1.0,0.0
961,Cristian Rodríguez,2016/2017,Independiente,Argentina-Primera-División,APD,Uruguay,MF,30 September 1985 (aged 32),104.0,11.0,Club Atletico Penarol,Uruguay,9,521,12.0,5.0,7.0,6.46,13.0,7.0,0.0,6.0,0.0,0.0,0.0,0.0,11.0,11.0,22.0,20.0,10.0,7.0,0.0,7.0,2.0,9.0,10.0,2.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,250.0,12.0,11.0,162.0,65.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,1.0
962,Cristian Rodríguez,2016,Independiente,Argentina-Primera-División,APD,Uruguay,MF,30 September 1985 (aged 32),104.0,11.0,Club Atletico Penarol,Uruguay,9,490,18.0,9.0,9.0,6.65,13.0,5.0,1.0,7.0,0.0,0.0,0.0,0.0,13.0,16.0,29.0,23.0,16.0,8.0,4.0,12.0,5.0,12.0,5.0,1.0,0.0,0.0,5.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,216.0,3.0,7.0,142.0,64.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,1.0
963,Cristian Rodríguez,2015,Uruguay,International-Copa-America,ICA,Uruguay,MF,30 September 1985 (aged 32),104.0,11.0,Club Atletico Penarol,Uruguay,4,241,22.0,8.0,14.0,6.93,4.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,5.0,6.0,10.0,13.0,11.0,3.0,14.0,1.0,4.0,3.0,0.0,0.0,0.0,6.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,67.0,2.0,3.0,42.0,20.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,1.0
964,Cristian Rodríguez,2014/2015,Parma,Italy-Serie-A,ISA,Uruguay,MF,30 September 1985 (aged 32),104.0,11.0,Club Atletico Penarol,Uruguay,5,447,26.0,14.0,12.0,7.13,13.0,5.0,0.0,8.0,0.0,0.0,0.0,0.0,10.0,11.0,21.0,9.0,16.0,13.0,1.0,14.0,10.0,10.0,10.0,0.0,1.0,0.0,6.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,181.0,3.0,7.0,127.0,44.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,1.0
965,Cristian Rodríguez,2014/2015,Atletico Madr..,Spain-La-Liga,SLL,Uruguay,MF,30 September 1985 (aged 32),104.0,11.0,Club Atletico Penarol,Uruguay,6,63,4.0,3.0,1.0,6.16,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,4.0,2.0,2.0,0.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,34.0,0.0,1.0,26.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,1.0
966,Cristian Rodríguez,2014/2015,Atletico Madr..,Europe-UEFA-Champions-League,UCL,Uruguay,MF,30 September 1985 (aged 32),104.0,11.0,Club Atletico Penarol,Uruguay,2,32,1.0,1.0,0.0,6.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,8.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,1.0
967,Cristian Rodríguez,2013/2014,Atletico Madr..,Spain-La-Liga,SLL,Uruguay,MF,30 September 1985 (aged 32),104.0,11.0,Club Atletico Penarol,Uruguay,20,326,17.0,9.0,8.0,6.36,8.0,3.0,0.0,5.0,1.0,0.0,1.0,0.0,12.0,11.0,23.0,13.0,11.0,11.0,3.0,14.0,6.0,9.0,6.0,2.0,0.0,2.0,5.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,162.0,4.0,2.0,127.0,29.0,4.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32.0,0.0,1.0
968,Cristian Rodríguez,2013/2014,Atletico Madr..,Europe-UEFA-Champions-League,UCL,Uruguay,MF,30 September 1985 (aged 32),104.0,11.0,Club Atletico Penarol,Uruguay,10,239,6.0,4.0,2.0,6.25,5.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,8.0,8.0,6.0,5.0,3.0,8.0,2.0,5.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,96.0,1.0,2.0,69.0,24.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,1.0
969,Cristian Rodríguez,2014,Uruguay,International-FIFA-World-Cup,WC,Uruguay,MF,30 September 1985 (aged 32),104.0,11.0,Club Atletico Penarol,Uruguay,4,334,16.0,11.0,5.0,6.87,4.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,6.0,12.0,6.0,11.0,7.0,2.0,9.0,5.0,10.0,5.0,0.0,0.0,0.0,4.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,137.0,3.0,5.0,97.0,32.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,1.0
970,Cristian Rodríguez,2013,Uruguay,International-Confederations-Cup,ICC,Uruguay,MF,30 September 1985 (aged 32),104.0,11.0,Club Atletico Penarol,Uruguay,4,326,4.0,4.0,0.0,6.7,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,3.0,8.0,5.0,4.0,11.0,3.0,14.0,7.0,5.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,3.0,4.0,79.0,25.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,1.0
971,Cristian Rodríguez,2012/2013,Atletico Madr..,Spain-La-Liga,SLL,Uruguay,MF,30 September 1985 (aged 32),104.0,11.0,Club Atletico Penarol,Uruguay,33,1329,42.0,24.0,18.0,6.6,39.0,19.0,1.0,19.0,1.0,1.0,0.0,0.0,39.0,31.0,70.0,18.0,32.0,28.0,6.0,34.0,18.0,38.0,21.0,2.0,0.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,611.0,13.0,10.0,464.0,124.0,22.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,32.0,0.0,1.0
972,Cristian Rodríguez,2012/2013,Atletico Madr..,Europe-UEFA-Europa-League,UEL,Uruguay,MF,30 September 1985 (aged 32),104.0,11.0,Club Atletico Penarol,Uruguay,6,460,18.0,12.0,6.0,7.49,19.0,14.0,0.0,5.0,2.0,0.0,0.0,2.0,19.0,11.0,30.0,8.0,8.0,11.0,2.0,13.0,3.0,17.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,221.0,1.0,6.0,172.0,42.0,11.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,1.0
973,Cristian Rodríguez,2011/2012,FC Porto,Europe-UEFA-Champions-League,UCL,Uruguay,MF,30 September 1985 (aged 32),104.0,11.0,Club Atletico Penarol,Uruguay,1,16,0.0,0.0,0.0,6.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,1.0
974,Cristian Rodríguez,2009/2010,FC Porto,Europe-UEFA-Champions-League,UCL,Uruguay,MF,30 September 1985 (aged 32),104.0,11.0,Club Atletico Penarol,Uruguay,6,429,4.0,3.0,1.0,7.34,14.0,5.0,0.0,9.0,0.0,0.0,0.0,0.0,13.0,15.0,28.0,0.0,6.0,12.0,4.0,16.0,15.0,13.0,6.0,0.0,0.0,3.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,198.0,4.0,4.0,150.0,40.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,1.0
975,Keisuke Honda,2016/2017,AC Milan,Italy-Serie-A,ISA,Japan,MF,13 June 1986 (aged 32),93.0,36.0,Pachuca,Mexico,8,220,4.0,2.0,2.0,6.52,4.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,4.0,7.0,3.0,3.0,0.0,0.0,0.0,2.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,112.0,1.0,2.0,90.0,19.0,11.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,1.0,0.0
976,Keisuke Honda,2015/2016,AC Milan,Italy-Serie-A,ISA,Japan,MF,13 June 1986 (aged 32),93.0,36.0,Pachuca,Mexico,30,1931,64.0,33.0,31.0,6.84,46.0,27.0,1.0,18.0,1.0,0.0,0.0,1.0,21.0,32.0,53.0,31.0,46.0,34.0,18.0,52.0,29.0,32.0,29.0,2.0,0.0,1.0,19.0,2.0,3.0,25.0,0.0,0.0,0.0,0.0,864.0,21.0,17.0,687.0,139.0,40.0,7.0,33.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,32.0,1.0,0.0
977,Keisuke Honda,2014/2015,AC Milan,Italy-Serie-A,ISA,Japan,MF,13 June 1986 (aged 32),93.0,36.0,Pachuca,Mexico,29,2166,74.0,25.0,49.0,7.01,43.0,21.0,1.0,21.0,6.0,0.0,4.0,2.0,20.0,32.0,52.0,42.0,48.0,35.0,25.0,60.0,28.0,57.0,32.0,3.0,0.0,3.0,12.0,2.0,5.0,22.0,0.0,0.0,0.0,0.0,861.0,29.0,27.0,651.0,154.0,32.0,5.0,27.0,2.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0,32.0,1.0,0.0
978,Keisuke Honda,2013/2014,AC Milan,Italy-Serie-A,ISA,Japan,MF,13 June 1986 (aged 32),93.0,36.0,Pachuca,Mexico,14,983,44.0,21.0,23.0,6.88,29.0,15.0,0.0,14.0,1.0,0.0,0.0,1.0,15.0,12.0,27.0,17.0,16.0,22.0,12.0,34.0,11.0,20.0,17.0,2.0,0.0,1.0,4.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,448.0,9.0,8.0,368.0,63.0,17.0,4.0,13.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,32.0,1.0,0.0
979,Keisuke Honda,2013/2014,CSKA Moscow,Europe-UEFA-Champions-League,UCL,Japan,MF,13 June 1986 (aged 32),93.0,36.0,Pachuca,Mexico,6,476,15.0,6.0,9.0,7.21,13.0,8.0,1.0,4.0,2.0,0.0,2.0,0.0,7.0,14.0,21.0,11.0,6.0,2.0,5.0,7.0,6.0,13.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,251.0,16.0,6.0,198.0,31.0,10.0,1.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,32.0,1.0,0.0
980,Keisuke Honda,2013/2014,CSKA Moscow,Russia-Premier-League,RPL,Japan,MF,13 June 1986 (aged 32),93.0,36.0,Pachuca,Mexico,18,1530,40.0,13.0,27.0,6.91,28.0,19.0,2.0,7.0,1.0,0.0,0.0,1.0,19.0,11.0,30.0,24.0,22.0,29.0,7.0,36.0,16.0,22.0,18.0,1.0,0.0,1.0,6.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,728.0,25.0,10.0,557.0,136.0,38.0,7.0,31.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,32.0,1.0,0.0
981,Keisuke Honda,2014,Japan,International-FIFA-World-Cup,WC,Japan,MF,13 June 1986 (aged 32),93.0,36.0,Pachuca,Mexico,3,270,8.0,5.0,3.0,7.38,9.0,8.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,5.0,6.0,4.0,7.0,3.0,2.0,5.0,1.0,8.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,135.0,4.0,2.0,107.0,22.0,6.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32.0,1.0,0.0
982,Keisuke Honda,2013,Japan,International-Confederations-Cup,ICC,Japan,MF,13 June 1986 (aged 32),93.0,36.0,Pachuca,Mexico,3,269,4.0,1.0,3.0,6.82,8.0,4.0,0.0,4.0,1.0,0.0,1.0,0.0,3.0,4.0,7.0,7.0,10.0,3.0,4.0,7.0,1.0,7.0,4.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,7.0,1.0,125.0,27.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,1.0,0.0
983,Keisuke Honda,2011/2012,CSKA Moscow,Europe-UEFA-Champions-League,UCL,Japan,MF,13 June 1986 (aged 32),93.0,36.0,Pachuca,Mexico,1,22,0.0,0.0,0.0,7.07,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,0.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,1.0,0.0
984,Keisuke Honda,2009/2010,CSKA Moscow,Europe-UEFA-Champions-League,UCL,Japan,MF,13 June 1986 (aged 32),93.0,36.0,Pachuca,Mexico,4,312,0.0,0.0,0.0,7.15,10.0,6.0,1.0,3.0,1.0,0.0,0.0,1.0,3.0,1.0,4.0,0.0,9.0,12.0,4.0,16.0,6.0,7.0,11.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,158.0,4.0,1.0,133.0,20.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,32.0,1.0,0.0
985,David Silva,2017/2018,Manchester Ci..,Europe-UEFA-Champions-League,UCL,Spain,MF,8 January 1986 (aged 32),119.0,35.0,Manchester City,England,7,426,8.0,2.0,6.0,6.76,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,16.0,7.0,3.0,0.0,3.0,6.0,5.0,7.0,0.0,0.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,362.0,4.0,2.0,311.0,45.0,15.0,3.0,12.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,32.0,1.0,0.0
986,David Silva,2017/2018,Manchester Ci..,England-Premier-League,EPL,Spain,MF,8 January 1986 (aged 32),119.0,35.0,Manchester City,England,29,2437,28.0,17.0,11.0,7.58,54.0,19.0,6.0,29.0,9.0,5.0,4.0,0.0,11.0,38.0,49.0,32.0,29.0,32.0,36.0,68.0,18.0,36.0,21.0,5.0,0.0,4.0,6.0,5.0,1.0,23.0,0.0,0.0,0.0,0.0,2429.0,44.0,29.0,2116.0,240.0,61.0,4.0,57.0,2.0,0.0,2.0,0.0,0.0,7.0,11.0,0.0,32.0,1.0,0.0
987,David Silva,2016/2017,Manchester Ci..,Europe-UEFA-Champions-League,UCL,Spain,MF,8 January 1986 (aged 32),119.0,35.0,Manchester City,England,6,540,3.0,3.0,0.0,7.09,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,5.0,9.0,7.0,14.0,9.0,9.0,18.0,5.0,9.0,5.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,326.0,6.0,5.0,268.0,47.0,17.0,4.0,13.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,32.0,1.0,0.0
